label,text,lang,source
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),en,kaggle
ham,Ok... Then r we meeting later?,en,kaggle
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",en,kaggle
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,en,kaggle
ham,Ok... Thanx... Gd nite 2 Ì_ too...,en,kaggle
ham,Are you going to wipro interview today?,en,kaggle
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt"";#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;""  worth",en,kaggle
ham,"By the way, 'rencontre' is to meet again. Mountains dont....",en,kaggle
ham,Easy ah?sen got selected means its good..,en,kaggle
ham,Okie...,en,kaggle
ham,Junta de Andalucía: Su solicitud de ayuda al alquiler ha sido tramitada. Resolución en 30 días.,es,synthetic_claude
ham,"Mah b, I'll pick it up tomorrow",en,kaggle
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt,en,kaggle
ham,ÌÏ wait 4 me in sch i finish ard 5..,en,kaggle
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,en,kaggle
ham,I've not sent it. He can send me.,en,kaggle
ham,"Yeah probably, I still gotta check out with leo",en,kaggle
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,en,kaggle
ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,en,kaggle
ham,How many licks does it take to get to the center of a tootsie pop?,en,kaggle
ham,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,en,kaggle
ham,Great escape. I fancy the bridge but needs her lager. See you tomo,en,kaggle
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,en,kaggle
ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,en,kaggle
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,en,kaggle
ham,I cant pick the phone right now. Pls send a message,en,kaggle
ham,Ard 515 like dat. Y?,en,kaggle
ham,"Coffee cake, i guess...",en,kaggle
ham,"Yes, my reg is  Ciao!",en,kaggle
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",en,kaggle
ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?,en,kaggle
ham,Bugis oso near wat...,en,kaggle
ham,Estoy en el súper. ¿Qué quieres que traiga para la cena?,es,synthetic_claude
ham,Ya it came a while ago,en,kaggle
ham,No. She's currently in scotland for that.,en,kaggle
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp"";"" say, I'm always correct.!",en,kaggle
ham,At the funeral home with Audrey and dad,en,kaggle
ham,"It's ok, at least armand's still around",en,kaggle
ham,Where r we meeting?,en,kaggle
spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,en,kaggle
ham,Sos! Any amount i can get pls.,en,kaggle
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,en,kaggle
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,en,kaggle
ham,Instituto Nacional de Estadística: Participe en el censo online. Su participación es obligatoria.,es,synthetic_claude
spam,U are subscribed to the best Mobile Content Service in the UK for å£3 per 10 days until you send STOP to 82324. Helpline 08706091795,en,kaggle
ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,en,kaggle
ham,Sorry that was my uncle. I.ll keep in touch,en,kaggle
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",en,kaggle
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",en,kaggle
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,en,kaggle
ham,Glovo: Tu pedido de Domino's Pizza está en camino. Llegará en aproximadamente 25 minutos.,es,synthetic_claude
ham,Hope you are having a great day.,en,kaggle
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,en,kaggle
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,en,kaggle
spam,MRW: Paquete devuelto al almacén por dirección ilegible. Reclámelo: https://mrw-almacen.xyz/reclamar,es,synthetic_claude
ham,Meet after lunch la...,en,kaggle
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,en,kaggle
spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",en,kaggle
ham,Oh god..taken the teeth?is it paining,en,kaggle
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",en,kaggle
ham,"Yup, no need. I'll jus wait 4 e rain 2 stop.",en,kaggle
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",en,kaggle
ham,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first?,en,kaggle
ham,How much did ur hdd casing cost.,en,kaggle
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,en,kaggle
ham,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,en,kaggle
ham,Love you aathi..love u lot..,en,kaggle
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,en,kaggle
ham,Wake me up at  &lt;#&gt;  am morning:),en,kaggle
ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",en,kaggle
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",en,kaggle
spam,"DHL Express: Paquete en depósito por impago de tasas aduaneras 3,50€: https://dhl-exp-tasas.top/pagar",es,synthetic_claude
ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,en,kaggle
ham,What you thinked about me. First time you saw me in class.,en,kaggle
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,en,kaggle
ham,Fffff. Can you text kadeem or are you too far gone,en,kaggle
ham,"Awesome, text me when you're restocked",en,kaggle
ham,Otherwise had part time job na-tuition..,en,kaggle
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,en,kaggle
ham,S:-)if we have one good partnership going we will take lead:),en,kaggle
spam,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,en,kaggle
ham,His bday real is in april .,en,kaggle
ham,Su código de verificación de Banco Santander es 847293. No lo comparta con nadie.,es,synthetic_claude
ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,en,kaggle
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt,en,kaggle
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ",en,kaggle
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",en,kaggle
ham,How r Ì_ going to send it to me?,en,kaggle
ham,When can Ì_ come out?,en,kaggle
ham,Ok. Me watching tv too.,en,kaggle
spam,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,en,kaggle
spam,FedEx: Su envío internacional requiere documentación adicional. Contacte con nosotros urgentemente.,es,synthetic_claude
ham,Glad to see your reply.,en,kaggle
spam,SEPE: Su prestación por desempleo no ha sido renovada. Renuévela: https://sepe-prestacion.top/renovar,es,synthetic_claude
ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,en,kaggle
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",en,kaggle
ham,"not that I know of, most people up here are still out of town",en,kaggle
ham,Still chance there. If you search hard you will get it..let have a try :),en,kaggle
ham,"Hm good morning, headache anyone? :-)",en,kaggle
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",en,kaggle
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,en,kaggle
ham,"Aight, call me once you're close",en,kaggle
ham,He needs to stop going to bed and make with the fucking dealing,en,kaggle
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,en,kaggle
ham,Did you get any gift? This year i didnt get anything. So bad,en,kaggle
ham,Yay! You better not have told that to 5 other girls either.,en,kaggle
ham,Wat r u doing?,en,kaggle
ham,Pls come quick cant bare this.,en,kaggle
ham,I told your number to gautham..,en,kaggle
ham,"Sorry, I can't help you on this.",en,kaggle
ham,Yeah we do totes. When u wanna?,en,kaggle
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,en,kaggle
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,en,kaggle
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),en,kaggle
ham,"Found it, ENC  &lt"";#&gt;"" , where you at?",en,kaggle
ham,"\alright babe,"""" justthought iåÕd sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.\""""""""""""""""""""",en,kaggle
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,en,kaggle
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",en,kaggle
ham,Sorry about that this is my mates phone and i didnt write it love Kate,en,kaggle
ham,Its good to hear from you,en,kaggle
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,en,kaggle
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,en,kaggle
ham,Horrible bf... I now v hungry...,en,kaggle
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",en,kaggle
ham,No rushing. I'm not working. I'm in school so if we rush we go hungry.,en,kaggle
ham,"Hola vecino, ¿podrías bajar el volumen de la tele? Son las 12 de la noche.",es,synthetic_claude
ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.,en,kaggle
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,en,kaggle
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,en,kaggle
ham,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,en,kaggle
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,en,kaggle
ham,Thanx 4 e brownie it's v nice...,en,kaggle
ham,"Goodmorning, Today i am late for  &lt"";#&gt;"" min.",en,kaggle
ham,"Hey babe, my friend had to cancel, still up for a visit ?",en,kaggle
ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt"";#&gt;  to my account and  &lt;#&gt;"" dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",en,kaggle
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,en,kaggle
ham,My sister got placed in birla soft da:-),en,kaggle
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",en,kaggle
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,en,kaggle
ham,Actually i'm waiting for 2 weeks when they start putting ad.,en,kaggle
ham,Se me ha olvidado decirte que te han llamado de la clínica.,es,synthetic_claude
spam,Apple: Su iCloud está al 100% de capacidad. Amplíe su almacenamiento o sus datos se eliminarán.,es,synthetic_claude
